Dep State Name,Arr State Name,Total Est. Pax,Time Series
Montana,New Mexico,1106,2020-07
Montana,New York,6764,2020-07
Montana,North Carolina,4241,2020-07
Montana,North Dakota,1086,2020-07
Montana,Ohio,4476,2020-07
Montana,Oklahoma,2138,2020-07
Montana,Oregon,6379,2020-07
Montana,Pennsylvania,5225,2020-07
Montana,Rhode Island,150,2020-07
Montana,South Carolina,1516,2020-07
Montana,South Dakota,1345,2020-07
Montana,Tennessee,6134,2020-07
Montana,Texas,18932,2020-07
Montana,Utah,15694,2020-07
Montana,Vermont,148,2020-07
Montana,Virginia,1376,2020-07
Montana,Washington,18777,2020-07
Montana,West Virginia,92,2020-07
Montana,Wisconsin,3096,2020-07
Montana,Wyoming,5049,2020-07
Nebraska,Alabama,991,2020-07
Nebraska,Alaska,780,2020-07
Nebraska,Arizona,12544,2020-07
Nebraska,Arkansas,713,2020-07
Nebraska,California,20240,2020-07
Nebraska,Colorado,19314,2020-07
Nebraska,Connecticut,422,2020-07
Nebraska,District Of Columbia,3893,2020-07
Nebraska,Florida,18132,2020-07
Nebraska,Georgia,4174,2020-07
Nebraska,Hawaii,502,2020-07
Nebraska,Idaho,1429,2020-07
Nebraska,Illinois,8147,2020-07
Nebraska,Indiana,1131,2020-07
Nebraska,Iowa,66,2020-07
Nebraska,Kansas,395,2020-07
Nebraska,Kentucky,581,2020-07
Nebraska,Louisiana,1514,2020-07
Nebraska,Maine,380,2020-07
Nebraska,Maryland,1523,2020-07
Nebraska,Massachusetts,1121,2020-07
Nebraska,Michigan,2209,2020-07
Nebraska,Minnesota,4016,2020-07
Nebraska,Mississippi,440,2020-07
Nebraska,Missouri,6348,2020-07
Nebraska,Montana,1657,2020-07
Nebraska,Nebraska,399,2020-07
Nebraska,Nevada,11556,2020-07
Nebraska,New Hampshire,193,2020-07
Nebraska,New Jersey,0,2020-07
Nebraska,New Mexico,859,2020-07
Nebraska,New York,3391,2020-07
Nebraska,North Carolina,4244,2020-07
Nebraska,North Dakota,329,2020-07
Nebraska,Ohio,2678,2020-07
Nebraska,Oklahoma,2187,2020-07
Nebraska,Oregon,2972,2020-07
Nebraska,Pennsylvania,2440,2020-07
Nebraska,Rhode Island,302,2020-07
Nebraska,South Carolina,1730,2020-07
Nebraska,South Dakota,773,2020-07
Nebraska,Tennessee,2673,2020-07
Nebraska,Texas,12603,2020-07
Nebraska,Utah,2589,2020-07
Nebraska,Vermont,104,2020-07
Nebraska,Virginia,1525,2020-07
Nebraska,Washington,5868,2020-07
Nebraska,West Virginia,67,2020-07
Nebraska,Wisconsin,1520,2020-07
Nebraska,Wyoming,714,2020-07
Nevada,Alabama,5425,2020-07
Nevada,Alaska,4241,2020-07
Nevada,Arizona,40755,2020-07
Nevada,Arkansas,5599,2020-07
Nevada,California,269785,2020-07
Nevada,Colorado,63431,2020-07
Nevada,Connecticut,3061,2020-07
Nevada,District Of Columbia,11833,2020-07
Nevada,Florida,79163,2020-07
Nevada,Georgia,45423,2020-07
Nevada,Hawaii,5796,2020-07
Nevada,Idaho,10657,2020-07
Nevada,Illinois,79841,2020-07
Nevada,Indiana,26461,2020-07
Nevada,Iowa,7138,2020-07
Nevada,Kansas,3468,2020-07
Nevada,Kentucky,5071,2020-07
Nevada,Louisiana,15144,2020-07
Nevada,Maine,1172,2020-07
Nevada,Maryland,20016,2020-07
Nevada,Massachusetts,16718,2020-07
Nevada,Michigan,44338,2020-07
Nevada,Minnesota,35424,2020-07
Nevada,Mississippi,1414,2020-07
Nevada,Missouri,35520,2020-07
Nevada,Montana,9340,2020-07
Nevada,Nebraska,11821,2020-07
Nevada,Nevada,56280,2020-07
Nevada,New Hampshire,1660,2020-07
Nevada,New Jersey,32,2020-07
Nevada,New Mexico,6019,2020-07
Nevada,New York,53774,2020-07
Nevada,North Carolina,20770,2020-07
Nevada,North Dakota,5534,2020-07
Nevada,Ohio,45951,2020-07
Nevada,Oklahoma,12533,2020-07
Nevada,Oregon,42033,2020-07
Nevada,Pennsylvania,39590,2020-07
Nevada,Rhode Island,1976,2020-07
Nevada,South Carolina,5442,2020-07
Nevada,South Dakota,4742,2020-07
Nevada,Tennessee,28140,2020-07
Nevada,Texas,155687,2020-07
Nevada,Utah,28834,2020-07
Nevada,Vermont,402,2020-07
Nevada,Virginia,6685,2020-07
Nevada,Washington,72808,2020-07
Nevada,West Virginia,381,2020-07
Nevada,Wisconsin,15030,2020-07
Nevada,Wyoming,1128,2020-07
New Hampshire,Alabama,349,2020-07
New Hampshire,Alaska,13,2020-07
New Hampshire,Arizona,2136,2020-07
New Hampshire,Arkansas,185,2020-07
New Hampshire,California,3022,2020-07
New Hampshire,Colorado,1450,2020-07
New Hampshire,Connecticut,691,2020-07
New Hampshire,Delaware,123,2020-07
New Hampshire,District Of Columbia,1972,2020-07
New Hampshire,Florida,13725,2020-07
New Hampshire,Georgia,991,2020-07
New Hampshire,Hawaii,9,2020-07
New Hampshire,Idaho,101,2020-07
New Hampshire,Illinois,3177,2020-07
New Hampshire,Indiana,633,2020-07
New Hampshire,Iowa,124,2020-07
New Hampshire,Kansas,44,2020-07
New Hampshire,Kentucky,474,2020-07
New Hampshire,Louisiana,586,2020-07
New Hampshire,Maine,31,2020-07
New Hampshire,Maryland,8219,2020-07
New Hampshire,Massachusetts,4199,2020-07
New Hampshire,Michigan,1209,2020-07
New Hampshire,Minnesota,559,2020-07
New Hampshire,Mississippi,59,2020-07
New Hampshire,Missouri,1009,2020-07
New Hampshire,Montana,137,2020-07
New Hampshire,Nebraska,243,2020-07
New Hampshire,Nevada,2238,2020-07
New Hampshire,New Jersey,2157,2020-07
New Hampshire,New Mexico,174,2020-07
New Hampshire,New York,9543,2020-07
New Hampshire,North Carolina,2294,2020-07
New Hampshire,North Dakota,17,2020-07
New Hampshire,Ohio,1885,2020-07
New Hampshire,Oklahoma,312,2020-07
New Hampshire,Oregon,361,2020-07
New Hampshire,Pennsylvania,2127,2020-07
New Hampshire,South Carolina,1180,2020-07
New Hampshire,South Dakota,57,2020-07
New Hampshire,Tennessee,1243,2020-07
New Hampshire,Texas,2264,2020-07
New Hampshire,Utah,589,2020-07
New Hampshire,Vermont,2,2020-07
New Hampshire,Virginia,1065,2020-07
New Hampshire,Washington,664,2020-07
New Hampshire,West Virginia,49,2020-07
New Hampshire,Wisconsin,141,2020-07
New Hampshire,Wyoming,26,2020-07
New Jersey,Alabama,185,2020-07
New Jersey,Arizona,18,2020-07
New Jersey,Arkansas,2,2020-07
New Jersey,California,33,2020-07
New Jersey,Colorado,70,2020-07
New Jersey,Connecticut,987,2020-07
New Jersey,Delaware,322,2020-07
New Jersey,District Of Columbia,2407,2020-07
New Jersey,Florida,15792,2020-07
New Jersey,Georgia,2589,2020-07
New Jersey,Illinois,40,2020-07
New Jersey,Indiana,2,2020-07
New Jersey,Iowa,0,2020-07
New Jersey,Kentucky,1,2020-07
New Jersey,Louisiana,372,2020-07
New Jersey,Maine,1448,2020-07
New Jersey,Maryland,2214,2020-07
New Jersey,Massachusetts,13122,2020-07
New Jersey,Michigan,114,2020-07
New Jersey,Minnesota,6,2020-07
New Jersey,Missouri,3,2020-07
New Jersey,Nevada,30,2020-07
New Jersey,New Hampshire,2111,2020-07
New Jersey,New Jersey,686,2020-07
New Jersey,New York,14769,2020-07
New Jersey,North Carolina,219,2020-07
New Jersey,Ohio,1607,2020-07
New Jersey,Oklahoma,2,2020-07
New Jersey,Oregon,4,2020-07
New Jersey,Pennsylvania,4391,2020-07
New Jersey,Rhode Island,2868,2020-07
New Jersey,South Carolina,2806,2020-07
New Jersey,Tennessee,169,2020-07
New Jersey,Texas,134,2020-07
New Jersey,Utah,9,2020-07
New Jersey,Vermont,1753,2020-07
New Jersey,Virginia,2030,2020-07
New Jersey,Washington,5,2020-07
New Jersey,West Virginia,1301,2020-07
New Jersey,Wisconsin,2,2020-07
New Mexico,Alabama,755,2020-07
New Mexico,Alaska,862,2020-07
New Mexico,Arizona,10216,2020-07
New Mexico,Arkansas,569,2020-07
New Mexico,California,22062,2020-07
New Mexico,Colorado,8950,2020-07
New Mexico,Connecticut,430,2020-07
New Mexico,District Of Columbia,2058,2020-07
New Mexico,Florida,9029,2020-07
New Mexico,Georgia,2319,2020-07
New Mexico,Hawaii,596,2020-07
New Mexico,Idaho,989,2020-07
New Mexico,Illinois,5743,2020-07
New Mexico,Indiana,1050,2020-07
New Mexico,Iowa,421,2020-07
New Mexico,Kansas,311,2020-07
New Mexico,Kentucky,488,2020-07
New Mexico,Louisiana,1494,2020-07
New Mexico,Maine,187,2020-07
New Mexico,Maryland,3148,2020-07
New Mexico,Massachusetts,986,2020-07
New Mexico,Michigan,1793,2020-07
New Mexico,Minnesota,2513,2020-07
New Mexico,Mississippi,268,2020-07
New Mexico,Missouri,4894,2020-07
New Mexico,Montana,1098,2020-07
New Mexico,Nebraska,1013,2020-07
New Mexico,Nevada,6200,2020-07
New Mexico,New Hampshire,100,2020-07
New Mexico,New Jersey,5,2020-07
New Mexico,New Mexico,3668,2020-07
New Mexico,New York,3150,2020-07
New Mexico,North Carolina,2282,2020-07
New Mexico,North Dakota,409,2020-07
New Mexico,Ohio,2090,2020-07
New Mexico,Oklahoma,1755,2020-07
New Mexico,Oregon,3456,2020-07
New Mexico,Pennsylvania,1890,2020-07
New Mexico,Rhode Island,200,2020-07
New Mexico,South Carolina,787,2020-07
New Mexico,South Dakota,304,2020-07
New Mexico,Tennessee,2282,2020-07
New Mexico,Texas,24271,2020-07
New Mexico,Utah,2865,2020-07
New Mexico,Vermont,87,2020-07
New Mexico,Virginia,1022,2020-07
New Mexico,Washington,5913,2020-07
New Mexico,West Virginia,37,2020-07
New Mexico,Wisconsin,995,2020-07
New Mexico,Wyoming,443,2020-07
New York,Alabama,4978,2020-07
New York,Alaska,2981,2020-07
New York,Arizona,22451,2020-07
New York,Arkansas,3687,2020-07
New York,California,165840,2020-07
New York,Colorado,60549,2020-07
New York,Connecticut,8040,2020-07
New York,Delaware,3165,2020-07
New York,District Of Columbia,24448,2020-07
New York,Florida,359268,2020-07
New York,Georgia,101338,2020-07
New York,Hawaii,3026,2020-07
New York,Idaho,3137,2020-07
New York,Illinois,72946,2020-07
New York,Indiana,10890,2020-07
New York,Iowa,2680,2020-07
New York,Kansas,1745,2020-07
New York,Kentucky,6069,2020-07
New York,Louisiana,14658,2020-07
New York,Maine,14553,2020-07
New York,Maryland,23876,2020-07
New York,Massachusetts,65199,2020-07
New York,Michigan,34785,2020-07
New York,Minnesota,19687,2020-07
New York,Mississippi,2026,2020-07
New York,Missouri,20022,2020-07
New York,Montana,6974,2020-07
New York,Nebraska,3344,2020-07
New York,Nevada,56462,2020-07
New York,New Hampshire,9646,2020-07
New York,New Jersey,14628,2020-07
New York,New Mexico,3646,2020-07
New York,New York,70616,2020-07
New York,North Carolina,69465,2020-07
New York,North Dakota,1334,2020-07
New York,Ohio,30633,2020-07
New York,Oklahoma,5351,2020-07
New York,Oregon,11558,2020-07
New York,Pennsylvania,31863,2020-07
New York,Rhode Island,8992,2020-07
New York,South Carolina,36703,2020-07
New York,South Dakota,2106,2020-07
New York,Tennessee,30621,2020-07
New York,Texas,87547,2020-07
New York,Utah,14887,2020-07
New York,Vermont,7435,2020-07
New York,Virginia,17761,2020-07
New York,Washington,27804,2020-07
New York,West Virginia,3232,2020-07
New York,Wisconsin,7992,2020-07
New York,Wyoming,3863,2020-07
North Carolina,Alabama,4993,2020-07
North Carolina,Alaska,2139,2020-07
North Carolina,Arizona,16595,2020-07
North Carolina,Arkansas,3504,2020-07
North Carolina,California,59511,2020-07
North Carolina,Colorado,39436,2020-07
North Carolina,Connecticut,6015,2020-07
North Carolina,Delaware,296,2020-07
North Carolina,District Of Columbia,15455,2020-07
North Carolina,Florida,156777,2020-07
North Carolina,Georgia,30838,2020-07
North Carolina,Hawaii,2095,2020-07
North Carolina,Idaho,1910,2020-07
North Carolina,Illinois,32283,2020-07
North Carolina,Indiana,9478,2020-07
North Carolina,Iowa,4050,2020-07
North Carolina,Kansas,1884,2020-07
North Carolina,Kentucky,4017,2020-07
North Carolina,Louisiana,12356,2020-07
North Carolina,Maine,5109,2020-07
North Carolina,Maryland,25890,2020-07
North Carolina,Massachusetts,19838,2020-07
North Carolina,Michigan,19633,2020-07
North Carolina,Minnesota,13238,2020-07
North Carolina,Mississippi,2883,2020-07
North Carolina,Missouri,17688,2020-07
North Carolina,Montana,4538,2020-07
North Carolina,Nebraska,4221,2020-07
North Carolina,Nevada,22298,2020-07
North Carolina,New Hampshire,2481,2020-07
North Carolina,New Jersey,189,2020-07
North Carolina,New Mexico,1940,2020-07
North Carolina,New York,71174,2020-07
North Carolina,North Carolina,11893,2020-07
North Carolina,North Dakota,1505,2020-07
North Carolina,Ohio,20455,2020-07
North Carolina,Oklahoma,5484,2020-07
North Carolina,Oregon,7530,2020-07
North Carolina,Pennsylvania,34015,2020-07
North Carolina,Rhode Island,5012,2020-07
North Carolina,South Carolina,8979,2020-07
North Carolina,South Dakota,1786,2020-07
North Carolina,Tennessee,18330,2020-07
North Carolina,Texas,57763,2020-07
North Carolina,Utah,8123,2020-07
North Carolina,Vermont,1713,2020-07
North Carolina,Virginia,6763,2020-07
North Carolina,Washington,16130,2020-07
North Carolina,West Virginia,3059,2020-07
North Carolina,Wisconsin,8042,2020-07
North Carolina,Wyoming,2104,2020-07
North Dakota,Alabama,277,2020-07
North Dakota,Alaska,579,2020-07
North Dakota,Arizona,10102,2020-07
North Dakota,Arkansas,241,2020-07
North Dakota,California,4722,2020-07
North Dakota,Colorado,8333,2020-07
North Dakota,Connecticut,261,2020-07
North Dakota,District Of Columbia,1200,2020-07
North Dakota,Florida,6259,2020-07
North Dakota,Georgia,1310,2020-07
North Dakota,Hawaii,80,2020-07
North Dakota,Idaho,530,2020-07
North Dakota,Illinois,2224,2020-07
North Dakota,Indiana,595,2020-07
North Dakota,Iowa,533,2020-07
North Dakota,Kansas,139,2020-07
North Dakota,Kentucky,282,2020-07
North Dakota,Louisiana,587,2020-07
North Dakota,Maine,112,2020-07
North Dakota,Maryland,417,2020-07
North Dakota,Massachusetts,623,2020-07
North Dakota,Michigan,1364,2020-07
North Dakota,Minnesota,6667,2020-07
North Dakota,Mississippi,110,2020-07
North Dakota,Missouri,1331,2020-07
North Dakota,Montana,977,2020-07
North Dakota,Nebraska,402,2020-07
North Dakota,Nevada,5753,2020-07
North Dakota,New Hampshire,23,2020-07
North Dakota,New Mexico,330,2020-07
North Dakota,New York,1268,2020-07
North Dakota,North Carolina,1497,2020-07
North Dakota,North Dakota,1618,2020-07
North Dakota,Ohio,1369,2020-07
North Dakota,Oklahoma,642,2020-07
North Dakota,Oregon,1468,2020-07
North Dakota,Pennsylvania,1328,2020-07
North Dakota,Rhode Island,30,2020-07
North Dakota,South Carolina,527,2020-07
North Dakota,South Dakota,830,2020-07
North Dakota,Tennessee,2218,2020-07
North Dakota,Texas,4847,2020-07
North Dakota,Utah,1125,2020-07
North Dakota,Vermont,47,2020-07
North Dakota,Virginia,658,2020-07
North Dakota,Washington,2292,2020-07
North Dakota,West Virginia,11,2020-07
North Dakota,Wisconsin,953,2020-07
North Dakota,Wyoming,271,2020-07
Ohio,Alabama,3590,2020-07
Ohio,Alaska,1853,2020-07
Ohio,Arizona,22846,2020-07
Ohio,Arkansas,2966,2020-07
Ohio,California,58369,2020-07
Ohio,Colorado,40075,2020-07
Ohio,Connecticut,3848,2020-07
Ohio,Delaware,125,2020-07
Ohio,District Of Columbia,14816,2020-07
Ohio,Florida,256286,2020-07
Ohio,Georgia,49027,2020-07
Ohio,Hawaii,1488,2020-07
Ohio,Idaho,2344,2020-07
Ohio,Illinois,39155,2020-07
Ohio,Indiana,2167,2020-07
Ohio,Iowa,2878,2020-07
Ohio,Kansas,1206,2020-07
Ohio,Kentucky,2235,2020-07
Ohio,Louisiana,9772,2020-07
Ohio,Maine,2960,2020-07
Ohio,Maryland,12681,2020-07
Ohio,Massachusetts,14715,2020-07
Ohio,Michigan,12677,2020-07
Ohio,Minnesota,12982,2020-07
Ohio,Mississippi,1707,2020-07
Ohio,Missouri,14419,2020-07
Ohio,Montana,5029,2020-07
Ohio,Nebraska,2445,2020-07
Ohio,Nevada,49909,2020-07
Ohio,New Hampshire,1806,2020-07
Ohio,New Jersey,1664,2020-07
Ohio,New Mexico,2044,2020-07
Ohio,New York,31641,2020-07
Ohio,North Carolina,19302,2020-07
Ohio,North Dakota,1472,2020-07
Ohio,Ohio,4373,2020-07
Ohio,Oklahoma,4524,2020-07
Ohio,Oregon,7280,2020-07
Ohio,Pennsylvania,12188,2020-07
Ohio,Rhode Island,3133,2020-07
Ohio,South Carolina,33260,2020-07
Ohio,South Dakota,1913,2020-07
Ohio,Tennessee,16871,2020-07
Ohio,Texas,52159,2020-07
Ohio,Utah,8964,2020-07
Ohio,Vermont,772,2020-07
Ohio,Virginia,9580,2020-07
Ohio,Washington,14333,2020-07
Ohio,West Virginia,544,2020-07
Ohio,Wisconsin,7067,2020-07
Ohio,Wyoming,2150,2020-07
Oklahoma,Alabama,1971,2020-07
Oklahoma,Alaska,1167,2020-07
Oklahoma,Arizona,10420,2020-07
Oklahoma,Arkansas,764,2020-07
Oklahoma,California,28739,2020-07
Oklahoma,Colorado,20414,2020-07
Oklahoma,Connecticut,713,2020-07
Oklahoma,District Of Columbia,5465,2020-07
Oklahoma,Florida,34304,2020-07
Oklahoma,Georgia,7068,2020-07
Oklahoma,Hawaii,478,2020-07
Oklahoma,Idaho,1556,2020-07
Oklahoma,Illinois,6501,2020-07
Oklahoma,Indiana,1988,2020-07
Oklahoma,Iowa,1019,2020-07
Oklahoma,Kansas,558,2020-07
Oklahoma,Kentucky,930,2020-07
Oklahoma,Louisiana,2702,2020-07
Oklahoma,Maine,604,2020-07
Oklahoma,Maryland,4576,2020-07
Oklahoma,Massachusetts,1690,2020-07
Oklahoma,Michigan,3512,2020-07
Oklahoma,Minnesota,2149,2020-07
Oklahoma,Mississippi,753,2020-07
Oklahoma,Missouri,10442,2020-07
Oklahoma,Montana,2440,2020-07
Oklahoma,Nebraska,2050,2020-07
Oklahoma,Nevada,12947,2020-07
Oklahoma,New Hampshire,339,2020-07
Oklahoma,New Jersey,1,2020-07
Oklahoma,New Mexico,1771,2020-07
Oklahoma,New York,5564,2020-07
Oklahoma,North Carolina,4848,2020-07
Oklahoma,North Dakota,701,2020-07
Oklahoma,Ohio,4345,2020-07
Oklahoma,Oklahoma,672,2020-07
Oklahoma,Oregon,3639,2020-07
Oklahoma,Pennsylvania,4533,2020-07
Oklahoma,Rhode Island,483,2020-07
Oklahoma,South Carolina,2537,2020-07
Oklahoma,South Dakota,801,2020-07
Oklahoma,Tennessee,4098,2020-07
Oklahoma,Texas,41362,2020-07
Oklahoma,Utah,4431,2020-07
Oklahoma,Vermont,83,2020-07
Oklahoma,Virginia,2092,2020-07
Oklahoma,Washington,8118,2020-07
Oklahoma,West Virginia,221,2020-07
Oklahoma,Wisconsin,1700,2020-07
Oklahoma,Wyoming,1004,2020-07
Oregon,Alabama,1620,2020-07
Oregon,Alaska,9198,2020-07
Oregon,Arizona,34210,2020-07
Oregon,Arkansas,1770,2020-07
Oregon,California,145474,2020-07
Oregon,Colorado,30058,2020-07
Oregon,Connecticut,1125,2020-07
Oregon,District Of Columbia,5210,2020-07
Oregon,Florida,19044,2020-07
Oregon,Georgia,9399,2020-07
Oregon,Hawaii,6289,2020-07
Oregon,Idaho,7438,2020-07
Oregon,Illinois,15376,2020-07
Oregon,Indiana,4052,2020-07
Oregon,Iowa,2406,2020-07
Oregon,Kansas,1248,2020-07
Oregon,Kentucky,1476,2020-07
Oregon,Louisiana,3533,2020-07
Oregon,Maine,593,2020-07
Oregon,Maryland,3942,2020-07
Oregon,Massachusetts,6646,2020-07
Oregon,Michigan,6992,2020-07
Oregon,Minnesota,14662,2020-07
Oregon,Mississippi,517,2020-07
Oregon,Missouri,11159,2020-07
Oregon,Montana,6348,2020-07
Oregon,Nebraska,3158,2020-07
Oregon,Nevada,45489,2020-07
Oregon,New Hampshire,315,2020-07
Oregon,New Mexico,3449,2020-07
Oregon,New York,10939,2020-07
Oregon,North Carolina,6948,2020-07
Oregon,North Dakota,1432,2020-07
Oregon,Ohio,7052,2020-07
Oregon,Oklahoma,3992,2020-07
Oregon,Oregon,22247,2020-07
Oregon,Pennsylvania,6509,2020-07
Oregon,Rhode Island,471,2020-07
Oregon,South Carolina,2603,2020-07
Oregon,South Dakota,1431,2020-07
Oregon,Tennessee,5661,2020-07
Oregon,Texas,30645,2020-07
Oregon,Utah,14444,2020-07
Oregon,Vermont,323,2020-07
Oregon,Virginia,2294,2020-07
Oregon,Washington,43397,2020-07
Oregon,West Virginia,186,2020-07
Oregon,Wisconsin,4629,2020-07
Oregon,Wyoming,1218,2020-07
Pennsylvania,Alabama,4142,2020-07
Pennsylvania,Alaska,1764,2020-07
Pennsylvania,Arizona,18045,2020-07
Pennsylvania,Arkansas,2802,2020-07
Pennsylvania,California,69512,2020-07
Pennsylvania,Colorado,40619,2020-07
Pennsylvania,Connecticut,3169,2020-07
Pennsylvania,Delaware,427,2020-07
Pennsylvania,District Of Columbia,9195,2020-07
Pennsylvania,Florida,244673,2020-07
Pennsylvania,Georgia,62786,2020-07
Pennsylvania,Hawaii,1446,2020-07
Pennsylvania,Idaho,2215,2020-07
Pennsylvania,Illinois,40154,2020-07
Pennsylvania,Indiana,5385,2020-07
Pennsylvania,Iowa,2609,2020-07
Pennsylvania,Kansas,1639,2020-07
Pennsylvania,Kentucky,4246,2020-07
Pennsylvania,Louisiana,14154,2020-07
Pennsylvania,Maine,4656,2020-07
Pennsylvania,Maryland,7278,2020-07
Pennsylvania,Massachusetts,27653,2020-07
Pennsylvania,Michigan,21739,2020-07
Pennsylvania,Minnesota,15156,2020-07
Pennsylvania,Mississippi,1759,2020-07
Pennsylvania,Missouri,14830,2020-07
Pennsylvania,Montana,5616,2020-07
Pennsylvania,Nebraska,2662,2020-07
Pennsylvania,Nevada,42878,2020-07
Pennsylvania,New Hampshire,2334,2020-07
Pennsylvania,New Jersey,4402,2020-07
Pennsylvania,New Mexico,2321,2020-07
Pennsylvania,New York,31671,2020-07
Pennsylvania,North Carolina,33972,2020-07
Pennsylvania,North Dakota,1395,2020-07
Pennsylvania,Ohio,12625,2020-07
Pennsylvania,Oklahoma,4905,2020-07
Pennsylvania,Oregon,6817,2020-07
Pennsylvania,Pennsylvania,15442,2020-07
Pennsylvania,Rhode Island,2953,2020-07
Pennsylvania,South Carolina,39858,2020-07
Pennsylvania,South Dakota,1816,2020-07
Pennsylvania,Tennessee,21855,2020-07
Pennsylvania,Texas,59255,2020-07
Pennsylvania,Utah,8036,2020-07
Pennsylvania,Vermont,2036,2020-07
Pennsylvania,Virginia,6985,2020-07
Pennsylvania,Washington,15504,2020-07
Pennsylvania,West Virginia,1766,2020-07
Pennsylvania,Wisconsin,7067,2020-07
Pennsylvania,Wyoming,2434,2020-07
Rhode Island,Alabama,668,2020-07
Rhode Island,Alaska,26,2020-07
Rhode Island,Arizona,2309,2020-07
Rhode Island,Arkansas,323,2020-07
Rhode Island,California,4942,2020-07
Rhode Island,Colorado,1551,2020-07
Rhode Island,Connecticut,340,2020-07
Rhode Island,District Of Columbia,5701,2020-07
Rhode Island,Florida,21302,2020-07
Rhode Island,Georgia,2640,2020-07
Rhode Island,Hawaii,206,2020-07
Rhode Island,Idaho,119,2020-07
Rhode Island,Illinois,4221,2020-07
Rhode Island,Indiana,1069,2020-07
Rhode Island,Iowa,255,2020-07
Rhode Island,Kansas,51,2020-07
Rhode Island,Kentucky,751,2020-07
Rhode Island,Louisiana,1169,2020-07
Rhode Island,Maine,1672,2020-07
Rhode Island,Maryland,7630,2020-07
Rhode Island,Massachusetts,4761,2020-07
Rhode Island,Michigan,1714,2020-07
Rhode Island,Minnesota,1707,2020-07
Rhode Island,Mississippi,137,2020-07
Rhode Island,Missouri,1220,2020-07
Rhode Island,Montana,58,2020-07
Rhode Island,Nebraska,235,2020-07
Rhode Island,Nevada,2122,2020-07
Rhode Island,New Jersey,2746,2020-07
Rhode Island,New Mexico,165,2020-07
Rhode Island,New York,9108,2020-07
Rhode Island,North Carolina,4938,2020-07
Rhode Island,North Dakota,32,2020-07
Rhode Island,Ohio,3337,2020-07
Rhode Island,Oklahoma,405,2020-07
Rhode Island,Oregon,473,2020-07
Rhode Island,Pennsylvania,2923,2020-07
Rhode Island,Rhode Island,678,2020-07
